AURKA,BRAF,FGFR1,MAP3K7,MAPK15,MKNK1,PAK1,PAK3,PDPK1,PIK3CA,RET,RPS6KB1,SRC,STK11,TTK,smiles
1,0,1,1,0,1,1,1,1,1,1,2,0,1,1,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21.O=P(O)(O)O.O=P(O)(O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)COC(=O)[C@@H]1O
1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,CC1(C)C[C@@H](C(=O)O)C2CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,CC1(C)C[C@H]1C(=O)N/C(=C\CCCCSC[C@@H](N)C(=O)O)C(=O)O
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,CC1(C)OC(=O)C=C[C@@]2(C)[C@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321
1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,CC1(C)OC(=O)NC1=O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CC1(C)OC1COc1c2ccoc2cc2oc(=O)ccc12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,CC1(C)SC2C(NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O.[NaH].[NaH]
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,CC1(C)SC2C(NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O.[NaH]
0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,CC1(C)S[C@@H]2CC(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2S(=O)(=O)C1(C)C.Cc1ccc(S(=O)(=O)O)cc1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)[O-])C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1.O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]
2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O.O.O.O
2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CC1(C)S[C@H]2[C@@H](NC(=O)[C@@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@@H]1C(=O)[O-].[Na+]
1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C.N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C.N.N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C.[K+].[K+]
0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,CC1(C)[C@@H]2CC[C@@]1(C)C(O)C2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+]
1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,CC1(C)[C@H]2CCC3=C[C@@](C)([C@@H](O)CO)CC[C@H]3[C@]2(C)CC[C@H]1O
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,CC1(C)[C@H]2CCC3=C[C@@](C)([C@@H](O)CO)CC[C@H]3[C@]2(C)CC[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2
1,1,1,0,0,0,0,1,1,1,1,1,1,2,1,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1.Cl
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CC1(O)CCC(C(C)(C)O)CC1.O
1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,CC12CC(O)C3CC1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3(COC(=O)c1ccccc1)C(=O)O2
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl
0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,CC12CCC(C1)C(C)(C)C2O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CC12CCC(CC1)C(C)(C)O2
0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,CC12CCC(CC1=O)C2(C)C
1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1=O
1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CC1=C(C(=O)Nc2ccccc2)SCCO1
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1.O
1,1,1,1,2,1,0,0,1,1,1,1,1,1,1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,CC1=C(C(=O)OC2CCCCC2)C(c2ccc([N+](=O)[O-])cc2)C2=C(CC(C)(C)CC2=O)N1
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC=C5CC(O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CC1=C(CSC(=S)N2CCCCC2)C(=O)c2ccccc2C1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C(O)C(=O)C(C)O1
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@@]21C
0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,CC1=C2C(=O)O[C@@H](c3ccoc3)[C@]2(C)CCC1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,CC1=C2C(=O)[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(=O)C(C(C)C)=CC1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(=O)C(C)O1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CC1=CC(=O)CC(C)(C)C1=O
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(=O)NS(=O)(=O)O1.[KH]
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,CC1=CC(=O)c2c(O)cccc2C1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(=O)c2ccccc2C1=O
0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,CC1=CCC(O)(C(C)C)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC2C(C1)C2(C)C
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,CC1=CC[C@@H](C(C)(C)O)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CC[C@H]2C[C@@H]1C2(C)C
0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,CC1=C[C@@]2(O)O[C@@]3(CC2=C(C)C)[C@@H](C)CC[C@@H]13
2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CC1=C[C@H]2[C@@H](CC1)[C@H](C)CC[C@H]2[C@@H](C)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC1=C[C@H]2[C@]3(O)[C@@H](C=C(CO)C[C@]2(O)C1=O)[C@@H]1C(C)(C)[C@]1(O)[C@H](O)[C@H]3C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C[C@]23C(=O)[C@@H](C=C(C)[C@@H](O)[C@]2(O)[C@H]1O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]2(O)[C@H]1O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=NN(c2ccccc2)C(=O)C1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=N[C@H](C(=O)O)CCN1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,CC1CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1CCCC(C)N1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,CC1CCCCCCCCCCCCC(=O)C1
1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1CNC(=O)NC1=O
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1.O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1OCCC1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC=C1C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,CCC(=O)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CCC(=O)C(C)C
1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,CCC(=O)N([Na])S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
1,1,1,1,0,0,0,1,1,1,1,2,1,2,1,CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+]
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12
1,1,1,2,2,1,0,1,1,1,1,1,1,2,1,CCC(=O)c1c(O)cc(O)cc1O
1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,CCC(=O)c1ccc(O)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,CCC(C(=O)O)c1ccccc1
